,0,1,2,3
197,"[5, 1, 64, 'relu', 40, 7]",0.37196987867355347,0.269636332988739,0.4022033214569092
198,"[6, 1, 128, 'relu', 30, 5]",0.37365269660949707,0.2935974597930908,0.39239320158958435
199,"[7, 1, 128, 'relu', 50, 2]",0.3743683397769928,0.2999361753463745,0.3935879170894623
200,"[6, 1, 128, 'relu', 40, 2]",0.37519508600234985,0.31065014004707336,0.3912948668003082
201,"[6, 1, 32, 'relu', 40, 5]",0.3764035403728485,0.2768007814884186,0.40496066212654114
202,"[3, 1, 32, 'relu', 15, 2]",0.3771853744983673,0.3016352653503418,0.39522960782051086
203,"[5, 1, 128, 'relu', 30, 7]",0.3772486746311188,0.27199429273605347,0.4062982499599457
204,"[5, 1, 32, 'relu', 50, 5]",0.3776470422744751,0.27686530351638794,0.40535402297973633
205,"[6, 1, 64, 'relu', 50, 2]",0.37905845046043396,0.27185338735580444,0.4012339115142822
206,"[6, 1, 64, 'relu', 40, 5]",0.38002222776412964,0.2771259546279907,0.4092220067977905
207,"[6, 1, 128, 'relu', 30, 2]",0.3802623450756073,0.3157733976840973,0.39610907435417175
208,"[7, 1, 32, 'relu', 40, 5]",0.3813888132572174,0.29008981585502625,0.40886935591697693
209,"[5, 1, 64, 'relu', 20, 2]",0.38162949681282043,0.3159998059272766,0.39851245284080505
210,"[5, 1, 128, 'relu', 30, 2]",0.38184916973114014,0.31927451491355896,0.39798593521118164
211,"[7, 1, 32, 'relu', 30, 2]",0.38272398710250854,0.3134932816028595,0.4030035436153412
212,"[7, 1, 64, 'relu', 30, 2]",0.3879645764827728,0.31845539808273315,0.40812501311302185
213,"[6, 1, 32, 'relu', 40, 2]",0.38975977897644043,0.3087128698825836,0.40850916504859924
214,"[7, 1, 64, 'relu', 30, 5]",0.3907466232776642,0.30204781889915466,0.42486095428466797
215,"[6, 1, 64, 'relu', 20, 2]",0.39410707354545593,0.32156985998153687,0.4111383259296417
216,"[7, 1, 128, 'relu', 40, 2]",0.3951745927333832,0.32386040687561035,0.415454238653183
217,"[6, 1, 32, 'relu', 30, 2]",0.3952104449272156,0.3163038194179535,0.4136996269226074
218,"[3, 1, 64, 'relu', 15, 2]",0.3980439305305481,0.3166652321815491,0.416062593460083
219,"[5, 1, 32, 'relu', 20, 2]",0.4013965427875519,0.3212532103061676,0.4198714792728424
220,"[5, 1, 32, 'relu', 15, 2]",0.40324267745018005,0.3214130699634552,0.4215013086795807
221,"[6, 1, 64, 'relu', 40, 2]",0.40368127822875977,0.31975218653678894,0.4222390949726105
222,"[6, 1, 32, 'relu', 20, 2]",0.4126434326171875,0.3280506432056427,0.4312326908111572
223,"[5, 1, 128, 'relu', 20, 2]",0.4153686463832855,0.33507418632507324,0.43251052498817444
